duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
4,0,17,2023-04-19 21:51:00.000,,,2023-04-19 21:55:01.006,2023-04-19 21:55:01.006,17,1.2777778,12.52,0.56,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-19 21:52:00.000,3e2f744f-0641-478a-9db9-3c52d994eed8,
4,0,64,2023-04-19 00:45:00.000,,,2023-04-19 00:46:51.366,2023-04-19 00:46:51.366,77,1.2222222,54.24,2.39,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-19 00:46:00.000,d3858072-0355-4ea4-bb8d-c41c7f41efd0,
4,1,54,2023-04-20 20:18:00.000,,,2023-04-20 20:18:55.432,2023-04-20 20:18:53.704,55,1.3171843,44.40625,4.319336,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-20 20:19:00.000,e669f540-b76e-4272-844b-5cbdfa6a8732,
4,0,20,2023-04-19 21:58:00.000,,,2023-04-19 22:10:09.711,2023-04-19 22:10:09.711,20,1.0,14.23,0.66,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-19 21:59:00.000,e2b465a0-7826-4075-9064-d83df1509566,
4,0,37,2023-04-19 21:47:00.000,,,2023-04-19 21:55:00.920,2023-04-19 21:55:00.920,37,1.3611112,28.04,1.13,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-19 21:48:00.000,96b26c29-ab3d-477e-b796-607164018b9b,
4,0,31,2023-04-19 01:53:00.000,,,2023-04-19 01:55:00.925,2023-04-19 01:55:00.925,31,0.99999994,22.19,1.02,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-19 01:54:00.000,fa4b34d3-f7e4-415c-8041-854c068023d0,
4,0,12,2023-04-19 21:38:00.000,,,2023-04-19 21:42:28.756,2023-04-19 21:42:28.756,12,1.2222222,9.56,0.86,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-19 21:39:00.000,f2bcb84d-7c54-4f64-8ebf-9b4ca03d1039,
4,0,93,2023-04-20 20:24:00.000,,,2023-04-20 20:25:33.712,2023-04-20 20:25:33.712,93,1.2346666,74.08,6.5,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-20 20:25:00.000,60eb0270-b774-4c6f-a559-e294336f2ad1,
4,0,41,2023-04-19 21:54:00.000,,,2023-04-19 21:55:01.089,2023-04-19 21:55:01.089,41,1.1111112,29.85,1.28,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-19 21:55:00.000,847ef6f3-5c79-4bdf-9789-ae6ad5d3e371,
4,0,23,2023-04-19 21:57:00.000,,,2023-04-19 21:58:18.363,2023-04-19 21:58:18.363,23,1.3055556,18.4,1.54,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-19 21:58:00.000,8ef2ca36-4445-4871-bc1e-171d28caa199,
4,0,14,2023-04-19 05:08:00.000,,,2023-04-19 05:08:24.658,2023-04-19 05:08:24.658,14,1.4722222,10.99,0.43,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-19 05:09:00.000,53841a5d-4466-4ee7-959b-76f87a3d6b21,
4,0,99,2023-04-20 20:23:00.000,,,2023-04-20 20:30:54.536,2023-04-20 20:30:54.536,99,1.2266667,73.6,2.97,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-20 20:24:00.000,4a7a1b9f-1c7c-4874-b07b-eca90956d31c,
4,0,81,2023-04-19 22:15:00.000,,,2023-04-19 22:20:16.749,2023-04-19 22:20:16.749,81,1.2777778,65.29,5.57,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-19 22:16:00.000,347d2d68-880f-491e-b2c9-e182afa360a4,
4,0,90,2023-04-19 22:01:00.000,,,2023-04-19 22:10:10.212,2023-04-19 22:10:10.212,90,1.3055556,67.77,2.7,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-19 22:02:00.000,40af95bd-955d-4157-993d-1fc0aa894285,
4,0,94,2023-04-20 20:29:00.000,,,2023-04-20 20:30:55.007,2023-04-20 20:30:55.007,94,1.1485001,68.91,2.82,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-20 20:30:00.000,b2f5178f-398e-49bd-bdd5-6a396a62a79c,
4,0,8,2023-04-19 23:58:00.000,,,2023-04-19 23:58:18.401,2023-04-19 23:58:17.141,8,1.1072493,5.7599998,0.26,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-19 23:59:00.000,71cff85c-a0e3-40dc-9cda-376855d1218c,
4,0,14,2023-04-19 15:06:00.000,,,2023-04-19 15:06:27.245,2023-04-19 15:06:26.033,14,1.1388888,10.09,0.46,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-19 15:07:00.000,99f8520a-0aaf-46f5-b50e-d6219fa3e6f0,
4,0,7,2023-04-20 02:40:00.000,,,2023-04-20 02:49:27.230,2023-04-20 02:49:27.230,7,1.1666666,5.01,0.24,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-20 02:41:00.000,2930fc3c-ab55-4b5b-bf91-fde8cd851d07,
4,0,0,2023-04-19 16:20:00.000,,,2023-04-19 16:24:17.445,2023-04-19 16:24:17.445,1,0.9722222,0.71,0.03,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-19 16:21:00.000,56f49227-f8d0-4545-9af5-4ed39387412d,
4,0,94,2023-04-20 20:28:00.000,,,2023-04-20 20:29:19.955,2023-04-20 20:28:51.004,94,1.4180188,80.68437,6.5716796,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-20 20:29:00.000,69ad4d79-c9d8-4aae-9dd4-4a41d76ed5e9,
4,0,8,2023-04-20 02:50:00.000,,,2023-04-20 02:50:13.707,2023-04-20 02:50:12.904,8,1.5205641,6.11,0.26,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-20 02:51:00.000,0c900432-b35e-45d1-bf40-dc87e4471be5,
4,0,15,2023-04-19 21:47:00.000,,,2023-04-19 21:51:30.856,2023-04-19 21:51:30.856,15,0.9722222,11.38,1.05,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-19 21:48:00.000,916cdab1-d4cb-4f34-8f37-7ebb6f8cb9ba,
4,0,7,2023-04-20 11:30:00.000,,,2023-04-20 11:30:48.382,2023-04-20 11:30:48.382,7,1.3055556,5.25,0.23,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-20 11:31:00.000,c0a8338b-9c0e-4cb3-9746-f9d77fbeab45,
4,0,11,2023-04-19 17:17:00.000,,,2023-04-19 17:17:05.349,2023-04-19 17:17:04.422,11,1.3706963,8.9375,0.8095703,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-19 17:18:00.000,e7006372-1166-4078-80f0-1609f9dec23e,
4,0,65,2023-04-20 20:31:00.000,,,2023-04-20 20:32:09.406,2023-04-20 20:31:28.001,65,1.4206837,54.289375,4.54125,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-20 20:32:00.000,59e4793f-fea6-4bdb-a6f3-f4e3d01be01f,
4,0,17,2023-04-20 14:10:00.000,,,2023-04-20 14:11:13.985,2023-04-20 14:11:13.985,17,1.25,12.63,0.53,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-20 14:11:00.000,899ad64b-3e54-486a-886a-10be3b7421cb,
4,0,92,2023-04-19 22:01:00.000,,,2023-04-19 22:02:09.907,2023-04-19 22:02:09.907,92,1.2164999,72.99,6.44,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-19 22:02:00.000,a50a0df4-c57c-4db8-addb-10bdd9bdf7bf,
4,0,35,2023-04-19 20:40:00.000,,,2023-04-19 20:40:56.178,2023-04-19 20:40:56.178,35,1.25,27.88,2.4,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-19 20:41:00.000,74ba2325-eb08-41d9-a76d-02b0cf21aef9,
4,0,2,2023-04-20 14:22:00.000,,,2023-04-20 14:22:05.356,2023-04-20 14:22:05.356,2,1.0,1.43,0.06,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-20 14:23:00.000,8581a6f4-730f-456f-8729-cadb545408b8,
4,0,99,2023-04-20 20:37:00.000,,,2023-04-20 20:38:38.657,2023-04-20 20:37:03.500,99,1.3553848,80.51062,6.860039,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-20 20:38:00.000,c32fe089-65d8-4fdd-8fb6-66337ea9c52d,
4,0,43,2023-04-19 22:18:00.000,,,2023-04-19 22:20:17.252,2023-04-19 22:20:17.252,43,1.4722222,34.94,3.02,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-19 22:19:00.000,a244b880-bf4d-492f-8191-ea6df1eeae2b,
4,0,10,2023-04-20 15:25:00.000,,,2023-04-20 15:25:04.742,2023-04-20 15:25:02.983,10,1.3276688,7.48,0.32,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-20 15:26:00.000,17e86300-ac71-45d3-a898-81d52b272c88,
4,0,41,2023-04-19 20:38:00.000,,,2023-04-19 20:45:11.876,2023-04-19 20:45:11.876,40,1.3055556,29.9,1.3,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-19 20:39:00.000,b442e1c3-6261-48b7-afd7-3e39d8e667a8,
4,0,92,2023-04-20 20:40:00.000,,,2023-04-20 20:41:55.827,2023-04-20 20:41:55.827,92,1.1093333,66.56,2.76,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-20 20:41:00.000,29e0b242-fb62-4f4e-bb7b-7c0b03961f93,
4,0,28,2023-04-20 17:44:00.000,,,2023-04-20 17:55:02.285,2023-04-20 17:55:02.285,28,1.4444444,21.15,0.88,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-20 17:45:00.000,b2c935e8-541e-4634-9e69-027c7cad3714,
4,0,6,2023-04-20 00:58:00.000,,,2023-04-20 00:58:35.488,2023-04-20 00:58:35.488,6,1.1944444,4.5,0.2,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-20 00:59:00.000,57715a0c-edaf-4bab-bd2d-861f7df8c45e,
4,0,28,2023-04-20 18:06:00.000,,,2023-04-20 18:07:17.367,2023-04-20 18:07:17.367,28,1.0277778,20.23,0.9,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-20 18:07:00.000,dc2ff6a1-c7b8-4f90-b178-c39a1a870834,
4,0,38,2023-04-19 21:01:00.000,,,2023-04-19 21:01:59.517,2023-04-19 21:01:39.415,38,1.3420548,28.75,1.12,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-19 21:02:00.000,e2d05fbd-8f2d-42c8-b423-88d219d9b5bc,
4,0,100,2023-04-20 20:41:00.000,,,2023-04-20 20:42:47.976,2023-04-20 20:41:04.792,100,1.3926216,81.24063,6.769375,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-20 20:42:00.000,e0af54f0-e556-4987-8a8c-3ba3b40acd68,
4,0,57,2023-04-20 20:20:00.000,,,2023-04-20 20:21:22.123,2023-04-20 20:20:44.352,57,1.2846583,46.10125,3.9400783,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-20 20:21:00.000,7d761139-6a34-4237-9252-d28266c09e4d,
4,0,11,2023-04-20 02:45:00.000,,,2023-04-20 02:49:27.569,2023-04-20 02:49:27.569,11,1.25,8.96,0.45,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-20 02:46:00.000,7ddb4986-9b1a-4f30-aa21-e63d8b4d6aef,
4,0,18,2023-04-20 20:17:00.000,,,2023-04-20 20:30:54.206,2023-04-20 20:30:54.206,19,1.2222222,13.9,0.62,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-20 20:18:00.000,f7c8dca6-d794-426a-8f73-b10b29130606,
4,0,97,2023-04-20 20:25:00.000,,,2023-04-20 20:30:54.714,2023-04-20 20:30:54.714,97,1.2777778,72.66,2.91,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-20 20:26:00.000,9459076f-5e95-4da7-8bf9-7fbee9aa94f0,
4,0,12,2023-04-20 06:37:00.000,,,2023-04-20 06:37:58.445,2023-04-20 06:37:58.445,12,0.9722222,8.58,0.4,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-20 06:38:00.000,be2f7e2d-7fb1-4a5b-88bc-edbed42d9eef,
4,0,96,2023-04-18 17:12:00.000,,,2023-04-18 17:13:11.536,2023-04-18 17:13:11.536,96,1.3055556,74.62,6.48,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-18 17:13:00.000,96bf7e82-f0d1-40a5-ad8b-d56d5b0c3c8c,
4,0,66,2023-04-20 20:31:00.000,,,2023-04-20 20:32:41.636,2023-04-20 20:31:00.213,79,1.0906438,54.859993,2.7099998,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-20 20:32:00.000,13cdb10c-4efb-4201-907c-aaedabb3fd9c,
4,0,23,2023-04-20 12:13:00.000,,,2023-04-20 12:13:52.095,2023-04-20 12:13:50.092,23,1.2783637,17.410002,0.7299999,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-20 12:14:00.000,f06bbc01-26f2-470a-8b4d-a1a3f1176ea2,
4,0,95,2023-04-20 20:30:00.000,,,2023-04-20 20:31:07.935,2023-04-20 20:31:07.935,95,1.5,80.98,6.54,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-20 20:31:00.000,1710e024-e197-48b0-a0e4-ba3e333fe4f8,
4,0,6,2023-04-18 22:41:00.000,,,2023-04-18 22:41:58.747,2023-04-18 22:41:57.946,7,1.4271694,5.37,0.47,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-18 22:42:00.000,c0c39fa4-2012-4017-8bda-fbfb27656a0a,
4,0,84,2023-04-20 20:33:00.000,,,2023-04-20 20:34:25.454,2023-04-20 20:34:25.454,84,1.3055556,69.82,5.88,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-20 20:34:00.000,3f6a4fef-25db-45d3-889e-b8cdccce714c,
4,0,29,2023-04-20 14:16:00.000,,,2023-04-20 14:19:23.955,2023-04-20 14:19:23.955,29,1.0555556,20.95,0.93,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-20 14:17:00.000,32823da4-4f30-4ee6-ad90-c5b4cc1cbdd2,
4,0,89,2023-04-20 20:36:00.000,,,2023-04-20 20:41:55.361,2023-04-20 20:41:55.361,97,1.2222222,71.34,3.04,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-20 20:37:00.000,d478880c-2cfd-425d-a603-2cd82b306b95,
4,0,21,2023-04-19 01:15:00.000,,,2023-04-19 01:35:01.008,2023-04-19 01:35:01.008,21,1.2777778,15.74,0.67,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-19 01:16:00.000,e4adf05f-351f-41ea-a941-0436001a455a,
4,0,97,2023-04-20 20:42:00.000,,,2023-04-20 20:43:23.416,2023-04-20 20:42:00.439,94,1.146,68.76,2.8300002,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-20 20:43:00.000,bfef8e65-1f11-48e6-b580-9945282a0e06,
4,0,15,2023-04-19 01:59:00.000,,,2023-04-19 02:00:05.631,2023-04-19 02:00:05.631,15,1.0,10.73,0.48,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-19 02:00:00.000,9101741a-b8b6-4ed0-b552-745216f1d456,
4,0,80,2023-04-20 20:43:00.000,,,2023-04-20 20:53:36.182,2023-04-20 20:43:23.512,87,1.1033039,62.94001,2.699999,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-20 20:44:00.000,b7a05c83-ee51-45d7-b3a4-3adafc3d4f62,
4,0,27,2023-04-20 15:10:00.000,,,2023-04-20 15:11:24.404,2023-04-20 15:11:24.404,27,1.3333334,19.72,0.88,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-20 15:11:00.000,3311859a-6f4c-4545-a55c-ceb220fc2e95,
4,0,97,2023-04-20 20:48:00.000,,,2023-04-20 20:49:12.958,2023-04-20 20:48:05.175,97,1.252235,73.35812,6.258828,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-20 20:49:00.000,8d7ee359-d722-4a20-8657-01a6a7811cc7,
4,0,15,2023-04-19 06:04:00.000,,,2023-04-19 06:15:01.443,2023-04-19 06:04:48.221,15,1.2123655,10.91,0.49,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-19 06:05:00.000,8c7883c7-cebb-4245-a48a-9111ac10a454,
4,0,115,2023-04-20 20:49:00.000,,,2023-04-20 20:53:36.945,2023-04-20 20:53:36.945,115,1.6388888,91.2,3.47,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-20 20:50:00.000,330af58c-d798-4cc5-8fb0-40fa0d761f2a,
4,0,16,2023-04-20 17:40:00.000,,,2023-04-20 17:55:02.202,2023-04-20 17:55:02.202,17,1.4444444,12.87,0.55,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-20 17:41:00.000,85023593-3eb6-48ca-9e68-550c06dd0f16,
4,0,94,2023-04-20 20:50:00.000,,,2023-04-20 20:52:19.549,2023-04-20 20:52:19.549,94,1.2113333,72.68,6.52,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-20 20:51:00.000,4377d26d-41d3-4386-b7fe-797ca6841400,
4,0,13,2023-04-19 16:18:00.000,,,2023-04-19 16:18:13.553,2023-04-19 16:18:13.033,13,1.0277778,9.33,0.43,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-19 16:19:00.000,f9f0fa45-0b3b-4136-a7d7-0394bad24de6,
4,0,21,2023-04-20 17:59:00.000,,,2023-04-20 18:07:17.086,2023-04-20 18:07:17.086,21,1.1111112,15.38,0.68,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-20 18:00:00.000,302390aa-a961-4a61-be75-e59cd79c2c64,
4,0,54,2023-04-20 21:43:00.000,,,2023-04-20 21:43:54.186,2023-04-20 21:43:16.676,54,1.2086889,42.186874,4.201172,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-20 21:44:00.000,e3954cd0-968c-4a6f-a24f-e321461fbdd1,
4,0,28,2023-04-19 18:01:00.000,,,2023-04-19 18:02:21.694,2023-04-19 18:02:21.694,28,1.0555556,20.19,0.89,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-19 18:02:00.000,e96aa7bb-322a-4f9a-8f77-fca6059b31aa,
4,0,13,2023-04-20 18:21:00.000,,,2023-04-20 18:21:50.213,2023-04-20 18:21:49.519,13,1.1923015,9.67,0.33,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-20 18:22:00.000,6f44790c-6536-4c2f-8a0e-e079fc97f7c5,
4,0,77,2023-04-19 20:38:00.000,,,2023-04-19 20:39:10.369,2023-04-19 20:38:32.035,77,1.4227227,64.082504,5.3196096,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-19 20:39:00.000,1c08d8ef-e08f-4338-a078-abac9d4a9cda,
4,0,10,2023-04-20 22:27:00.000,,,2023-04-20 22:35:00.914,2023-04-20 22:35:00.914,10,1.4722222,7.63,0.32,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-20 22:28:00.000,8889529d-7e1a-4774-b192-7f896f6001c8,
4,0,97,2023-04-20 20:23:00.000,,,2023-04-20 20:25:33.297,2023-04-20 20:25:33.297,97,1.2949998,77.7,6.76,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-20 20:24:00.000,38015906-a272-43c5-8d84-ce46988083b1,
4,0,50,2023-04-20 23:00:00.000,,,2023-04-20 23:15:00.881,2023-04-20 23:15:00.881,50,1.1944444,36.73,1.64,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-20 23:01:00.000,028917b6-4c67-4176-9fb7-b51682b1d7e9,
4,0,72,2023-04-19 20:44:00.000,,,2023-04-19 20:45:02.983,2023-04-19 20:44:03.585,72,1.2917204,58.11624,5.0982814,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-19 20:45:00.000,69f3e102-a3e2-49aa-8754-b8c630b5c996,
4,0,98,2023-04-20 20:22:00.000,,,2023-04-20 20:30:54.470,2023-04-20 20:30:54.470,98,1.2222222,72.89,2.94,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-20 20:23:00.000,bd83c7e5-358a-4e49-97bd-d083ef27bc15,
4,0,22,2023-04-21 02:47:00.000,,,2023-04-21 02:48:59.285,2023-04-21 02:48:59.285,23,1.0,16.31,0.75,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-21 02:48:00.000,8c44e7ad-a79c-4064-9c9f-810df5c2de1b,
4,0,79,2023-04-19 20:44:00.000,,,2023-04-19 20:45:12.457,2023-04-19 20:45:12.457,76,1.1666666,56.26,2.31,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-19 20:45:00.000,3fccd218-692e-47b6-a129-985444757ace,
4,0,98,2023-04-20 20:28:00.000,,,2023-04-20 20:30:54.951,2023-04-20 20:30:54.951,98,1.2095,72.57,2.94,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-20 20:29:00.000,322e25a7-2b6e-4852-91c6-0ed2c97c46fc,
4,0,22,2023-04-21 05:03:00.000,,,2023-04-21 05:03:59.250,2023-04-21 05:03:48.514,22,1.5518239,17.15,0.61999995,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-21 05:04:00.000,a2f0da32-9986-42b1-a190-b433934b70e2,
4,0,103,2023-04-19 21:05:00.000,,,2023-04-19 21:10:32.903,2023-04-19 21:10:32.903,103,1.3333334,77.96,3.09,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-19 21:06:00.000,077e20c1-8265-47c6-97aa-d4d0f44078c4,
4,0,16,2023-04-21 12:45:00.000,,,2023-04-21 12:46:47.875,2023-04-21 12:46:47.875,16,1.0833334,11.44,0.54,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-21 12:46:00.000,5fe0c06b-915a-4086-9271-b247ecc54dd7,
4,0,98,2023-04-20 20:27:00.000,,,2023-04-20 20:28:50.831,2023-04-20 20:27:10.123,98,1.3265729,79.594376,6.8197265,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-20 20:28:00.000,ffd96968-0377-42f3-8192-b2f9f14566fd,
4,0,7,2023-04-21 13:19:00.000,,,2023-04-21 13:19:55.786,2023-04-21 13:19:55.230,7,1.3055556,5.27,0.23,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-21 13:20:00.000,d86752ab-d676-4ccc-af57-cbf1c63bcf22,
4,0,11,2023-04-19 21:00:00.000,,,2023-04-19 21:00:29.153,2023-04-19 21:00:28.298,11,1.0858784,8.5,0.75,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-19 21:01:00.000,ec1a3006-1a47-43d7-b6de-65715e16ffef,
4,0,102,2023-04-20 20:34:00.000,,,2023-04-20 20:35:00.385,2023-04-20 20:34:00.310,103,1.2633333,75.799995,3.11,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-20 20:35:00.000,326383bf-4e78-4178-a1b7-9811b4bd0491,
4,0,31,2023-04-21 13:48:00.000,,,2023-04-21 13:55:01.948,2023-04-21 13:55:01.948,31,1.3333334,23.51,0.95,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-21 13:49:00.000,6859cbc4-e649-4bd3-8dac-6a6d41d4d28b,
4,0,86,2023-04-21 14:54:00.000,,,2023-04-21 14:55:02.055,2023-04-21 14:55:02.055,82,1.2222222,60.43,2.54,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-21 14:55:00.000,bbf6cff4-31bf-4af3-adb9-f01b2b02539d,
4,0,25,2023-04-19 21:08:00.000,,,2023-04-19 21:10:57.421,2023-04-19 21:10:57.421,25,1.111111,19.63,1.76,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-19 21:09:00.000,87a001f5-ccc8-4af9-ab2e-310bb41eb6e6,
4,0,92,2023-04-20 20:36:00.000,,,2023-04-20 20:37:03.173,2023-04-20 20:36:02.726,92,1.3228726,75.4625,6.4009767,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-20 20:37:00.000,ac06a89f-7572-4761-a7f5-10af3446568e,
4,0,29,2023-04-19 21:08:00.000,,,2023-04-19 21:10:33.115,2023-04-19 21:10:33.115,29,1.0833334,20.97,0.93,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-19 21:09:00.000,ba661b3b-6e84-4c80-89d1-6dcc6241f6e0,
4,0,18,2023-04-21 15:12:00.000,,,2023-04-21 15:14:13.868,2023-04-21 15:14:13.868,18,1.2222222,13.35,0.54,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-21 15:13:00.000,08099f72-d108-4d8e-be65-331fcb1883dd,
4,0,19,2023-04-19 21:14:00.000,,,2023-04-19 21:15:00.673,2023-04-19 21:15:00.673,19,1.2222222,14.09,0.62,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-19 21:15:00.000,99a4fa61-f2b6-42d0-a306-acb1a537e5eb,
4,0,15,2023-04-21 14:57:00.000,,,2023-04-21 14:57:44.590,2023-04-21 14:57:44.590,15,1.7777778,12.34,1.18,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-21 14:58:00.000,b006fb7e-ba71-4e9f-b342-15b2ca6a6730,
4,0,93,2023-04-20 20:39:00.000,,,2023-04-20 20:41:55.697,2023-04-20 20:41:55.697,101,1.3055556,75.26,3.03,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-20 20:40:00.000,4399dc17-97c5-4c9a-9890-403ca51ba7b3,
4,0,14,2023-04-21 15:13:00.000,,,2023-04-21 15:15:50.158,2023-04-21 15:15:50.158,14,1.3333333,11.12,0.97,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-21 15:14:00.000,be676c4d-7289-4b22-a20a-863b27e7472a,
4,0,96,2023-04-20 20:40:00.000,,,2023-04-20 20:41:04.520,2023-04-20 20:40:14.331,96,1.2742604,76.45563,6.692695,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-20 20:41:00.000,b5b825a3-ba08-4944-8d72-bb038f27a7fb,
4,0,35,2023-04-19 21:28:00.000,,,2023-04-19 21:29:09.342,2023-04-19 21:29:09.342,35,1.1666666,25.67,1.08,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-19 21:29:00.000,622fa86e-f8d3-4187-9b8c-9a4ef6299b94,
